Name,Address,City,State,Zip,Visit Index,geofence,the_geom
Macy's,3805 State St ,Santa Barbara,CA,93105,4306,"POLYGON((34.438989335529506 -119.74732398135359,34.43914061006607 -119.7473205866379,34.43914588652099 -119.74729573422371,34.439399769486336 -119.7472889446799,34.439403179428936 -119.74738801861554,34.43970420696192 -119.74738500087665,34.4397067882314 -119.74754258086278,34.439778313343474 -119.74754660470188,34.439780525417724 -119.7478353903353,34.43974549958578 -119.74783807359802,34.43974347127507 -119.74816664467846,34.439534521623166 -119.74816463247657,34.43953401489218 -119.7482279993377,34.43940546073763 -119.74822213173104,34.439405334251596 -119.74827552431304,34.43915081832017 -119.74827795482275,34.43915192525264 -119.74824353211466,34.43901532890797 -119.74824241402837,34.43901118145586 -119.74807824061122,34.43898035021533 -119.7480766201952,34.438982631353525 -119.74785586891744,34.43894837810168 -119.74785546383873,34.43895337243166 -119.74753339627199,34.43899347497865 -119.74753329498697,34.438989335529506 -119.74732398135359))","POLYGON((-119.74732398135359 34.438989335529506,-119.7473205866379 34.43914061006607,-119.74729573422371 34.43914588652099,-119.7472889446799 34.439399769486336,-119.74738801861554 34.439403179428936,-119.74738500087665 34.43970420696192,-119.74754258086278 34.4397067882314,-119.74754660470188 34.439778313343474,-119.7478353903353 34.439780525417724,-119.74783807359802 34.43974549958578,-119.74816664467846 34.43974347127507,-119.74816463247657 34.439534521623166,-119.7482279993377 34.43953401489218,-119.74822213173104 34.43940546073763,-119.74827552431304 34.439405334251596,-119.74827795482275 34.43915081832017,-119.74824353211466 34.43915192525264,-119.74824241402837 34.43901532890797,-119.74807824061122 34.43901118145586,-119.7480766201952 34.43898035021533,-119.74785586891744 34.438982631353525,-119.74785546383873 34.43894837810168,-119.74753339627199 34.43895337243166,-119.74753329498697 34.43899347497865,-119.74732398135359 34.438989335529506))"
Macy's,900 Rosedale Shopping Center,Roseville,MN,55113,4302,"POLYGON((45.01182797596577 -93.17341898648965,45.012985386669136 -93.17386959760415,45.01281852273642 -93.1747772172152,45.01166110866078 -93.17433733493675,45.01182797596577 -93.17341898648965))","POLYGON((-93.17341898648965 45.01182797596577,-93.17386959760415 45.012985386669136,-93.1747772172152 45.01281852273642,-93.17433733493675 45.01166110866078,-93.17341898648965 45.01182797596577))"
Macy's,170 Southpark Cir ,Colonial Heights,VA,23834,4289,"POLYGON((37.25232558219382 -77.39243027128902,37.25293295796059 -77.3930042640182,37.25276963400412 -77.39328521184905,37.25277977510878 -77.39331839679573,37.252665287488504 -77.39350933286056,37.25262512320435 -77.39350555892116,37.25255079903742 -77.39361980211339,37.252405098358416 -77.39347898541672,37.25236427267323 -77.39348367929733,37.252199280278994 -77.39332660235749,37.25221362614142 -77.39329290722304,37.25205657450475 -77.3931343222817,37.25208005985217 -77.39310148018723,37.25207472261071 -77.39307433022509,37.25218013746135 -77.39287710598194,37.25221296282679 -77.39287836502604,37.25232905218007 -77.39267577592267,37.25229102263733 -77.3926361720288,37.25231257243848 -77.39258954803086,37.25225716296803 -77.39253136730355,37.25232558219382 -77.39243027128902))","POLYGON((-77.39243027128902 37.25232558219382,-77.3930042640182 37.25293295796059,-77.39328521184905 37.25276963400412,-77.39331839679573 37.25277977510878,-77.39350933286056 37.252665287488504,-77.39350555892116 37.25262512320435,-77.39361980211339 37.25255079903742,-77.39347898541672 37.252405098358416,-77.39348367929733 37.25236427267323,-77.39332660235749 37.252199280278994,-77.39329290722304 37.25221362614142,-77.3931343222817 37.25205657450475,-77.39310148018723 37.25208005985217,-77.39307433022509 37.25207472261071,-77.39287710598194 37.25218013746135,-77.39287836502604 37.25221296282679,-77.39267577592267 37.25232905218007,-77.3926361720288 37.25229102263733,-77.39258954803086 37.25231257243848,-77.39253136730355 37.25225716296803,-77.39243027128902 37.25232558219382))"
Macy's,3360 Venture Pkwy ,Duluth,GA,30096,4279,"POLYGON((33.957068124797416 -84.12420149975333,33.95753655665531 -84.12426318647016,33.957533339492116 -84.12429269104479,33.9576158961204 -84.12430878530597,33.95772761559269 -84.12435170345816,33.95763862522453 -84.12492148899338,33.95748141664207 -84.1249349000625,33.957462143425325 -84.12497513320301,33.95737910176507 -84.12495903997831,33.95737320159676 -84.12503414176263,33.95725461259746 -84.12499122633221,33.957275507750914 -84.12493758210508,33.956894592148274 -84.12487320923111,33.9569479872923 -84.12435123062221,33.95703697835611 -84.1243656934314,33.957068124797416 -84.12420149975333))","POLYGON((-84.12420149975333 33.957068124797416,-84.12426318647016 33.95753655665531,-84.12429269104479 33.957533339492116,-84.12430878530597 33.9576158961204,-84.12435170345816 33.95772761559269,-84.12492148899338 33.95763862522453,-84.1249349000625 33.95748141664207,-84.12497513320301 33.957462143425325,-84.12495903997831 33.95737910176507,-84.12503414176263 33.95737320159676,-84.12499122633221 33.95725461259746,-84.12493758210508 33.957275507750914,-84.12487320923111 33.956894592148274,-84.12435123062221 33.9569479872923,-84.1243656934314 33.95703697835611,-84.12420149975333 33.957068124797416))"
Macy's,2015 Birch Rd ,Chula Vista,CA,91915,4258,"POLYGON((32.62266020275608 -116.96852412745648,32.62324128415925 -116.96862202808552,32.62310009360767 -116.96973708484666,32.62308669525538 -116.96973406750334,32.62308112560896 -116.96979559074066,32.623060872139234 -116.9698316329293,32.6229364198415 -116.96975669863622,32.622942992637896 -116.96970322209984,32.622528047548535 -116.96962979648606,32.62254894530693 -116.96947325840216,32.6225368031935 -116.96947411445922,32.62255635833756 -116.96930199658368,32.62258269061731 -116.96930422225046,32.62263048368822 -116.9689456907127,32.62260468034225 -116.9689394273974,32.62266020275608 -116.96852412745648))","POLYGON((-116.96852412745648 32.62266020275608,-116.96862202808552 32.62324128415925,-116.96973708484666 32.62310009360767,-116.96973406750334 32.62308669525538,-116.96979559074066 32.62308112560896,-116.9698316329293 32.623060872139234,-116.96975669863622 32.6229364198415,-116.96970322209984 32.622942992637896,-116.96962979648606 32.622528047548535,-116.96947325840216 32.62254894530693,-116.96947411445922 32.6225368031935,-116.96930199658368 32.62255635833756,-116.96930422225046 32.62258269061731,-116.9689456907127 32.62263048368822,-116.9689394273974 32.62260468034225,-116.96852412745648 32.62266020275608))"
Macy's,7535 N Kendall Dr ,Miami,FL,33156,4241,"POLYGON((25.69122410423722 -80.31503579479886,25.69119509957319 -80.31570013249302,25.69020970289937 -80.31565185273075,25.69019278454908 -80.3149709957653,25.69122410423722 -80.31503579479886))","POLYGON((-80.31503579479886 25.69122410423722,-80.31570013249302 25.69119509957319,-80.31565185273075 25.69020970289937,-80.3149709957653 25.69019278454908,-80.31503579479886 25.69122410423722))"
Macy's,100 Maine Mall Road,South Portland,ME,04106,4238,"POLYGON((43.63436894275142 -70.33430854482447,43.635180929888044 -70.33362189931665,43.63570118107308 -70.33479745517559,43.63486590591862 -70.3354841006834,43.63436894275142 -70.33430854482447))","POLYGON((-70.33430854482447 43.63436894275142,-70.33362189931665 43.635180929888044,-70.33479745517559 43.63570118107308,-70.3354841006834 43.63486590591862,-70.33430854482447 43.63436894275142))"
Macy's,850 Mill Creek Mall,Erie,PA,16509,4238,"POLYGON((42.06909828737564 -80.09697610022192,42.06969018391483 -80.09697877578293,42.06968873716906 -80.09728723133605,42.069980526530195 -80.09728187204962,42.06998450868241 -80.09768177213061,42.06971218104001 -80.09769116046414,42.06970267620396 -80.09788293856406,42.0691102339976 -80.09790171326983,42.06909828737564 -80.09697610022192))","POLYGON((-80.09697610022192 42.06909828737564,-80.09697877578293 42.06969018391483,-80.09728723133605 42.06968873716906,-80.09728187204962 42.069980526530195,-80.09768177213061 42.06998450868241,-80.09769116046414 42.06971218104001,-80.09788293856406 42.06970267620396,-80.09790171326983 42.0691102339976,-80.09697610022192 42.06909828737564))"
Macy's,5995 Sky Pond Dr ,Loveland,CO,80538,4232,"POLYGON((40.41663767276412 -104.98833524644573,40.41762704734331 -104.9877344316264,40.417880263546834 -104.9884116688986,40.41689089269124 -104.98908758557036,40.41663767276412 -104.98833524644573))","POLYGON((-104.98833524644573 40.41663767276412,-104.9877344316264 40.41762704734331,-104.9884116688986 40.417880263546834,-104.98908758557036 40.41689089269124,-104.98833524644573 40.41663767276412))"
Macy's,4809 Outer Loop,Louisville,KY,40219,4231,"POLYGON((38.14139676297452 -85.66967053971746,38.141803428098946 -85.669048267226,38.14241518521314 -85.66977454493832,38.14200090338606 -85.67032976360167,38.141854937942725 -85.67019162916012,38.14174272472856 -85.67035390208554,38.14133769645948 -85.66986738080465,38.14139676297452 -85.66967053971746))","POLYGON((-85.66967053971746 38.14139676297452,-85.669048267226 38.141803428098946,-85.66977454493832 38.14241518521314,-85.67032976360167 38.14200090338606,-85.67019162916012 38.141854937942725,-85.67035390208554 38.14174272472856,-85.66986738080465 38.14133769645948,-85.66967053971746 38.14139676297452))"
Macy's,1615 E Empire St ,Bloomington,IL,61701,4228,"POLYGON((40.486428368457844 -88.95497278812292,40.48691736204328 -88.95496641787963,40.48696041207118 -88.95492434069627,40.48708302067263 -88.95492517880632,40.48713138224967 -88.9549791582449,40.48745309803888 -88.95497681143644,40.48745577599933 -88.95521362603722,40.48748191306724 -88.95524256946578,40.4874852280055 -88.95545066005661,40.48745794338048 -88.95545222050941,40.48745921788601 -88.95571663739429,40.48710549817789 -88.95571621835268,40.48710469103492 -88.95574262133266,40.48693376043308 -88.95574446528099,40.48693316688629 -88.9557238457694,40.48690329061277 -88.95572594124013,40.48690365222619 -88.95571424848282,40.48682547512733 -88.95571328456617,40.48682530898895 -88.95570020880348,40.48643040843811 -88.95569920303569,40.486428368457844 -88.95497278812292))","POLYGON((-88.95497278812292 40.486428368457844,-88.95496641787963 40.48691736204328,-88.95492434069627 40.48696041207118,-88.95492517880632 40.48708302067263,-88.9549791582449 40.48713138224967,-88.95497681143644 40.48745309803888,-88.95521362603722 40.48745577599933,-88.95524256946578 40.48748191306724,-88.95545066005661 40.4874852280055,-88.95545222050941 40.48745794338048,-88.95571663739429 40.48745921788601,-88.95571621835268 40.48710549817789,-88.95574262133266 40.48710469103492,-88.95574446528099 40.48693376043308,-88.9557238457694 40.48693316688629,-88.95572594124013 40.48690329061277,-88.95571424848282 40.48690365222619,-88.95571328456617 40.48682547512733,-88.95570020880348 40.48682530898895,-88.95569920303569 40.48643040843811,-88.95497278812292 40.486428368457844))"
Macy's,112 Richmond Hill Road,Staten Island,NY,10314,4228,"POLYGON((40.58307554509399 -74.16502319047794,40.58385088075826 -74.16472278464443,40.58388474033385 -74.16478715780931,40.58427023541637 -74.1646369523798,40.5844158833657 -74.16531722189711,40.58407264760642 -74.16546104723392,40.584095052888124 -74.16558776534174,40.58330369316909 -74.16590963042353,40.58307554509399 -74.16502319047794))","POLYGON((-74.16502319047794 40.58307554509399,-74.16472278464443 40.58385088075826,-74.16478715780931 40.58388474033385,-74.1646369523798 40.58427023541637,-74.16531722189711 40.5844158833657,-74.16546104723392 40.58407264760642,-74.16558776534174 40.584095052888124,-74.16590963042353 40.58330369316909,-74.16502319047794 40.58307554509399))"
Macy's,12100 SE 82nd Ave,Portland,OR,97086,4227,"POLYGON((45.436123605972774 -122.57189441746903,45.43644565128512 -122.57186491247478,45.4365418436315 -122.57181394951016,45.4365836613677 -122.57129360101015,45.43717923067602 -122.57130433148575,45.437194287326676 -122.57288382062922,45.43693038175529 -122.57289454903207,45.43687726998946 -122.57271215886806,45.43618383367791 -122.57279798994074,45.436123605972774 -122.57189441746903))","POLYGON((-122.57189441746903 45.436123605972774,-122.57186491247478 45.43644565128512,-122.57181394951016 45.4365418436315,-122.57129360101015 45.4365836613677,-122.57130433148575 45.43717923067602,-122.57288382062922 45.437194287326676,-122.57289454903207 45.43693038175529,-122.57271215886806 45.43687726998946,-122.57279798994074 45.43618383367791,-122.57189441746903 45.436123605972774))"
Macy's,8200 Perry Hall Blvd ,Nottingham,MD,21236,4220,"POLYGON((39.373493248361335 -76.4676117449161,39.37393451529133 -76.46698410448084,39.37412282760102 -76.46716649427555,39.37424235093685 -76.46699483115367,39.37449798564653 -76.46732742524603,39.37440382273212 -76.46747763019425,39.37450577223358 -76.46760638049807,39.37437735372918 -76.46781108492183,39.37440236423312 -76.46782266691355,39.374319687679886 -76.46794238932637,39.37428703189269 -76.4679404354107,39.37415537084882 -76.46815646616591,39.37414915000749 -76.46819156050765,39.37407865252857 -76.46832612073786,39.37394974922096 -76.46832075793833,39.373910178767844 -76.46828588981253,39.373848925494634 -76.468407930637,39.37362547245969 -76.4681761337215,39.373497158171894 -76.46795831206794,39.373569846485836 -76.46788158801166,39.37354398801568 -76.46770911546366,39.373493248361335 -76.4676117449161))","POLYGON((-76.4676117449161 39.373493248361335,-76.46698410448084 39.37393451529133,-76.46716649427555 39.37412282760102,-76.46699483115367 39.37424235093685,-76.46732742524603 39.37449798564653,-76.46747763019425 39.37440382273212,-76.46760638049807 39.37450577223358,-76.46781108492183 39.37437735372918,-76.46782266691355 39.37440236423312,-76.46794238932637 39.374319687679886,-76.4679404354107 39.37428703189269,-76.46815646616591 39.37415537084882,-76.46819156050765 39.37414915000749,-76.46832612073786 39.37407865252857,-76.46832075793833 39.37394974922096,-76.46828588981253 39.373910178767844,-76.468407930637 39.373848925494634,-76.4681761337215 39.37362547245969,-76.46795831206794 39.373497158171894,-76.46788158801166 39.373569846485836,-76.46770911546366 39.37354398801568,-76.4676117449161 39.373493248361335))"
Macy's,5000 N Point Cir ,Alpharetta,GA,30022,4218,"POLYGON((34.04883813779494 -84.29472037263787,34.0493095383381 -84.29486588128253,34.04931484900129 -84.29483880775126,34.04935551528692 -84.29483408244732,34.0494006262909 -84.29484008598007,34.04944862348884 -84.29486013968881,34.0494957260338 -84.29489488273123,34.04949301339805 -84.29491851981885,34.04984365480052 -84.29502932886055,34.0498367429842 -84.29505791149813,34.04993650376375 -84.29508917637742,34.049920670061766 -84.2951553832412,34.04994261619943 -84.29516258150932,34.04987914074018 -84.29544982426114,34.049911225933116 -84.29546348163865,34.04991396912494 -84.29549405333677,34.04991311836445 -84.29554018458742,34.04990269241926 -84.29560080113288,34.049872265337974 -84.2956640998575,34.049857750455736 -84.2956715989618,34.04983323484676 -84.29566166356949,34.04977321408231 -84.29592538901124,34.049755417793584 -84.29592089343248,34.049717602598825 -84.29609161016543,34.04950412566088 -84.29602790703689,34.04952288465557 -84.29594676971226,34.04932049478411 -84.29588566558289,34.049319228378735 -84.2959010044699,34.04927669312775 -84.29588876692992,34.04927162762485 -84.29593402921944,34.04921952477235 -84.2959383039821,34.04915902671793 -84.29592837143008,34.04911322113364 -84.29590731191331,34.04908963919786 -84.29587552358208,34.04909877413512 -84.29583579350788,34.0490612397684 -84.29582623851132,34.04906580746794 -84.2958120733025,34.04875035402501 -84.2957254886349,34.048757021704276 -84.29569482138947,34.04863256920617 -84.29566415418662,34.04883813779494 -84.29472037263787))","POLYGON((-84.29472037263787 34.04883813779494,-84.29486588128253 34.0493095383381,-84.29483880775126 34.04931484900129,-84.29483408244732 34.04935551528692,-84.29484008598007 34.0494006262909,-84.29486013968881 34.04944862348884,-84.29489488273123 34.0494957260338,-84.29491851981885 34.04949301339805,-84.29502932886055 34.04984365480052,-84.29505791149813 34.0498367429842,-84.29508917637742 34.04993650376375,-84.2951553832412 34.049920670061766,-84.29516258150932 34.04994261619943,-84.29544982426114 34.04987914074018,-84.29546348163865 34.049911225933116,-84.29549405333677 34.04991396912494,-84.29554018458742 34.04991311836445,-84.29560080113288 34.04990269241926,-84.2956640998575 34.049872265337974,-84.2956715989618 34.049857750455736,-84.29566166356949 34.04983323484676,-84.29592538901124 34.04977321408231,-84.29592089343248 34.049755417793584,-84.29609161016543 34.049717602598825,-84.29602790703689 34.04950412566088,-84.29594676971226 34.04952288465557,-84.29588566558289 34.04932049478411,-84.2959010044699 34.049319228378735,-84.29588876692992 34.04927669312775,-84.29593402921944 34.04927162762485,-84.2959383039821 34.04921952477235,-84.29592837143008 34.04915902671793,-84.29590731191331 34.04911322113364,-84.29587552358208 34.04908963919786,-84.29583579350788 34.04909877413512,-84.29582623851132 34.0490612397684,-84.2958120733025 34.04906580746794,-84.2957254886349 34.04875035402501,-84.29569482138947 34.048757021704276,-84.29566415418662 34.04863256920617,-84.29472037263787 34.04883813779494))"
